customer_id,name,age,occupation,dependents,monthly_income,monthly_expense,monthly_savings,savings_rate,existing_investment_value,equity_pct_current,debt_pct_current,sip_active,sip_amount,sip_missed_last_6m,txn_volatility,credit_card_utilization_pct,goal_horizon_years,risk_label
SAARTHI101336,Kavya Joshi,46,salaried,4,47100.0,28900.0,18200.0,0.3864,420400.0,29.0,67.3,0,0.0,0,0.392,47.8,3.3,conservative
SAARTHI101337,Aarav Gupta,33,business_owner,4,85400.0,66000.0,19400.0,0.2272,954100.0,58.8,33.8,1,8700.0,0,0.43,26.3,11.1,conservative
SAARTHI101338,Suresh Joshi,52,salaried,0,85700.0,32900.0,52800.0,0.6161,908800.0,44.5,52.4,0,0.0,0,0.343,36.8,6.3,moderate
SAARTHI101339,Karan Desai,37,salaried,3,69500.0,40800.0,28700.0,0.4129,1680500.0,40.5,53.1,0,0.0,0,0.488,50.3,7.1,moderate
SAARTHI101340,Isha Nair,42,salaried,0,69100.0,36100.0,33000.0,0.4776,768400.0,80.4,17.4,1,7600.0,0,0.384,10.9,11.1,aggressive
SAARTHI101341,Priya Gupta,27,self_employed,1,48300.0,26800.0,21500.0,0.4451,900100.0,52.7,45.1,1,7300.0,0,0.466,29.4,10.1,aggressive
SAARTHI101342,Sneha Verma,26,salaried,2,35300.0,22600.0,12700.0,0.3598,858700.0,37.6,49.8,1,5700.0,0,0.213,87.5,4.0,conservative
SAARTHI101343,Shreya Singh,44,salaried,1,47600.0,21500.0,26100.0,0.5483,501200.0,33.3,58.6,1,6500.0,0,0.355,28.4,12.4,aggressive
SAARTHI101344,Shreya Nair,29,salaried,2,78000.0,42700.0,35300.0,0.4526,1271300.0,21.4,66.9,1,20100.0,1,0.438,61.5,4.3,conservative
SAARTHI101345,Anjali Singh,60,self_employed,2,95400.0,62200.0,33200.0,0.348,643500.0,43.7,56.1,1,7600.0,1,0.248,36.9,19.7,conservative
SAARTHI101346,Sneha Das,55,self_employed,2,62000.0,29500.0,32500.0,0.5242,1046700.0,51.2,44.5,0,0.0,0,0.03,48.9,7.4,conservative
SAARTHI101347,Sneha Kulkarni,49,salaried,4,65200.0,44400.0,20800.0,0.319,1775300.0,6.7,93.0,1,6700.0,0,0.208,31.1,12.2,conservative
SAARTHI101348,Kavya Bhatt,50,self_employed,0,63300.0,27200.0,36100.0,0.5703,2043000.0,17.7,82.2,1,19700.0,0,0.219,1.8,15.4,aggressive
SAARTHI101349,Ritu Singh,45,salaried,3,44900.0,27100.0,17800.0,0.3964,348100.0,34.7,64.8,0,0.0,0,0.361,37.4,7.1,conservative
SAARTHI101350,Meera Joshi,24,salaried,1,45300.0,22800.0,22500.0,0.4967,46900.0,23.0,69.2,1,7500.0,0,0.245,54.8,4.6,moderate
SAARTHI101351,Aarav Das,37,salaried,0,46800.0,17700.0,29100.0,0.6218,669500.0,45.9,52.7,0,0.0,0,0.277,57.5,15.4,aggressive
SAARTHI101352,Sanjay Chatterjee,41,salaried,2,43200.0,22300.0,20900.0,0.4838,1394600.0,48.6,39.4,1,12200.0,0,0.243,48.5,1.3,moderate
SAARTHI101353,Anjali Chatterjee,57,salaried,1,52100.0,26500.0,25600.0,0.4914,72000.0,42.6,49.7,0,0.0,0,0.285,28.1,2.8,moderate
SAARTHI101354,Karan Kulkarni,30,salaried,0,27100.0,11900.0,15200.0,0.5609,447500.0,56.0,40.3,1,3100.0,0,0.28,64.0,14.6,aggressive
SAARTHI101355,Vikram Iyer,41,salaried,2,51100.0,34800.0,16300.0,0.319,341200.0,33.3,54.1,1,8300.0,0,0.265,32.7,8.6,moderate
SAARTHI101356,Aarav Joshi,35,salaried,4,50300.0,36300.0,14000.0,0.2783,1121200.0,44.1,48.3,1,4800.0,0,0.402,34.9,4.4,conservative
SAARTHI101357,Kavya Gupta,27,salaried,2,31600.0,17900.0,13700.0,0.4335,404900.0,24.9,69.8,1,4300.0,1,0.429,24.8,6.8,moderate
SAARTHI101358,Vikram Chatterjee,26,self_employed,3,60300.0,31100.0,29200.0,0.4842,1976400.0,50.7,40.8,1,15600.0,0,0.194,36.0,4.4,moderate
SAARTHI101359,Meera Desai,36,self_employed,0,54100.0,20300.0,33800.0,0.6248,1412400.0,46.5,43.4,1,19800.0,0,0.296,36.0,24.1,aggressive
SAARTHI101360,Sanjay Menon,25,salaried,0,54700.0,34300.0,20400.0,0.3729,584200.0,21.0,70.6,0,0.0,0,0.185,54.0,17.1,aggressive
SAARTHI101361,Vikram Bhatt,24,salaried,1,38800.0,15700.0,23100.0,0.5954,534200.0,41.9,44.1,1,8200.0,0,0.123,13.3,5.5,aggressive
SAARTHI101362,Kavya Joshi,35,salaried,3,39900.0,23800.0,16100.0,0.4035,675000.0,44.2,50.5,1,5000.0,0,0.403,36.8,7.3,moderate
SAARTHI101363,Aarav Chatterjee,29,salaried,4,48500.0,32100.0,16400.0,0.3381,619300.0,50.6,43.3,0,0.0,0,0.5,30.6,12.2,moderate
SAARTHI101364,Manish Verma,43,salaried,0,41600.0,17600.0,24000.0,0.5769,948500.0,51.4,35.7,1,13100.0,0,0.254,52.9,5.1,moderate
SAARTHI101365,Sanjay Sharma,22,salaried,2,51200.0,23000.0,28200.0,0.5508,1718000.0,30.6,59.8,0,0.0,0,0.452,50.6,6.4,aggressive
SAARTHI101366,Aditya Bhatt,33,self_employed,1,38000.0,16100.0,21900.0,0.5763,86100.0,60.3,25.2,1,4800.0,0,0.225,20.8,8.6,aggressive
SAARTHI101367,Isha Chatterjee,39,self_employed,3,79800.0,42800.0,37000.0,0.4637,1941800.0,55.5,32.6,1,8100.0,0,0.279,56.6,3.9,moderate
SAARTHI101368,Vikram Das,59,salaried,1,67800.0,29200.0,38600.0,0.5693,1296000.0,30.5,61.8,0,0.0,0,0.435,42.5,17.0,moderate
SAARTHI101369,Meera Sharma,46,salaried,2,86300.0,56900.0,29400.0,0.3407,952800.0,22.1,68.4,1,7800.0,0,0.237,65.6,5.5,conservative
SAARTHI101370,Suresh Verma,56,business_owner,4,68500.0,43100.0,25400.0,0.3708,2310300.0,32.0,61.9,1,6200.0,0,0.397,33.4,7.9,conservative
SAARTHI101371,Ananya Chatterjee,35,salaried,2,41300.0,20400.0,20900.0,0.5061,1812000.0,15.6,82.5,1,6400.0,0,0.263,57.9,10.5,aggressive
SAARTHI101372,Neha Gupta,39,business_owner,3,78700.0,46800.0,31900.0,0.4053,54300.0,49.2,44.7,1,15400.0,0,0.244,65.9,18.7,moderate
SAARTHI101373,Sanjay Nair,38,salaried,3,82400.0,53200.0,29200.0,0.3544,2439100.0,68.7,27.1,1,13700.0,0,0.271,49.4,8.7,conservative
SAARTHI101374,Manish Kulkarni,56,salaried,2,115600.0,58800.0,56800.0,0.4913,2224300.0,73.4,16.4,0,0.0,0,0.101,91.3,22.6,moderate
SAARTHI101375,Divya Nair,59,salaried,1,74200.0,42800.0,31400.0,0.4232,356800.0,23.2,66.8,1,7100.0,2,0.42,57.3,8.2,conservative
SAARTHI101376,Rahul Das,59,salaried,4,125100.0,64500.0,60600.0,0.4844,2230300.0,60.7,25.2,1,30700.0,1,0.318,84.1,7.3,conservative
SAARTHI101377,Vikram Verma,51,business_owner,1,76700.0,46100.0,30600.0,0.399,393000.0,46.7,52.1,1,12100.0,1,0.297,100.0,16.0,conservative
SAARTHI101378,Sanjay Singh,41,salaried,4,82900.0,52200.0,30700.0,0.3703,770900.0,0.0,93.0,0,0.0,0,0.252,10.8,20.1,moderate
SAARTHI101379,Aditya Chatterjee,43,business_owner,4,56500.0,35400.0,21100.0,0.3735,341900.0,38.4,55.6,1,9400.0,1,0.342,72.9,7.0,conservative
SAARTHI101380,Meera Gupta,60,salaried,2,82700.0,39500.0,43200.0,0.5224,3993900.0,36.1,56.0,0,0.0,0,0.371,55.9,17.2,moderate
SAARTHI101381,Aarav Menon,33,business_owner,4,29900.0,15500.0,14400.0,0.4816,912700.0,69.2,29.0,1,3500.0,0,0.273,50.7,13.7,moderate
SAARTHI101382,Nikhil Menon,35,business_owner,3,44900.0,19500.0,25400.0,0.5657,94100.0,27.6,65.0,0,0.0,0,0.372,29.1,4.6,aggressive
SAARTHI101383,Rohit Kulkarni,56,salaried,3,80100.0,41400.0,38700.0,0.4831,1649300.0,56.3,33.8,1,16600.0,0,0.322,25.7,9.1,moderate
SAARTHI101384,Anjali Nair,37,salaried,0,35700.0,18000.0,17700.0,0.4958,187800.0,42.9,52.4,1,7900.0,0,0.287,21.9,10.8,aggressive
SAARTHI101385,Aarav Bhatt,31,self_employed,0,59600.0,21700.0,37900.0,0.6359,749700.0,16.1,74.1,0,0.0,0,0.357,91.2,4.8,aggressive
SAARTHI101386,Pooja Singh,43,salaried,0,79200.0,24600.0,54600.0,0.6894,474700.0,34.0,62.0,1,26400.0,0,0.221,51.9,12.0,aggressive
SAARTHI101387,Vikram Sharma,34,business_owner,0,53500.0,19700.0,33800.0,0.6318,396200.0,75.6,18.9,0,0.0,0,0.163,12.5,11.5,aggressive
SAARTHI101388,Sneha Verma,56,salaried,4,56600.0,33700.0,22900.0,0.4046,1301900.0,41.5,44.9,1,7700.0,0,0.305,23.8,10.8,conservative
SAARTHI101389,Vikram Bhatt,57,salaried,0,63900.0,26800.0,37100.0,0.5806,2454100.0,63.1,36.5,0,0.0,0,0.286,0.0,11.4,aggressive
SAARTHI101390,Sanjay Verma,33,salaried,0,35900.0,15700.0,20200.0,0.5627,267900.0,62.0,33.9,1,10800.0,0,0.266,69.9,7.0,moderate
SAARTHI101391,Manish Joshi,42,self_employed,4,59200.0,42800.0,16400.0,0.277,224500.0,36.0,50.0,0,0.0,0,0.436,50.5,23.3,conservative
SAARTHI101392,Vikram Desai,60,business_owner,1,95300.0,57900.0,37400.0,0.3924,1188600.0,19.3,78.5,1,18800.0,0,0.356,58.4,11.7,conservative
SAARTHI101393,Priya Kulkarni,50,salaried,4,60200.0,48800.0,11400.0,0.1894,198800.0,22.0,72.0,1,5900.0,0,0.331,51.3,16.4,conservative
SAARTHI101394,Kavya Patel,30,self_employed,4,97100.0,47000.0,50100.0,0.516,1516100.0,74.0,19.2,1,24000.0,0,0.292,65.5,11.2,moderate
SAARTHI101395,Karan Gupta,45,business_owner,2,62200.0,28800.0,33400.0,0.537,1255900.0,48.0,42.2,0,0.0,0,0.297,35.5,18.8,aggressive
SAARTHI101396,Suresh Iyer,46,salaried,4,96700.0,67000.0,29700.0,0.3071,314400.0,10.3,80.5,0,0.0,0,0.371,55.4,3.9,conservative
SAARTHI101397,Nikhil Nair,47,salaried,4,47600.0,28000.0,19600.0,0.4118,175800.0,61.7,28.9,0,0.0,0,0.313,52.8,8.1,conservative
SAARTHI101398,Shreya Singh,22,self_employed,0,43500.0,22900.0,20600.0,0.4736,180500.0,9.3,76.6,1,8700.0,1,0.285,20.0,8.3,aggressive
SAARTHI101399,Anjali Singh,33,self_employed,0,82200.0,38500.0,43700.0,0.5316,578400.0,28.5,65.6,1,18300.0,0,0.17,28.5,7.6,aggressive
SAARTHI101400,Sanjay Menon,55,salaried,1,96500.0,61500.0,35000.0,0.3627,961400.0,46.6,46.1,1,15400.0,0,0.252,41.1,12.0,moderate
SAARTHI101401,Rahul Joshi,31,self_employed,2,43400.0,27500.0,15900.0,0.3664,1207700.0,95.4,0.0,1,9400.0,1,0.34,54.7,8.3,conservative
SAARTHI101402,Kavya Iyer,33,salaried,3,61400.0,41800.0,19600.0,0.3192,394800.0,61.3,36.8,0,0.0,0,0.339,79.2,1.0,conservative
SAARTHI101403,Sanjay Nair,34,business_owner,0,74100.0,30600.0,43500.0,0.587,1379000.0,35.4,50.4,1,23100.0,0,0.148,45.8,9.2,aggressive
SAARTHI101404,Ritu Chatterjee,28,business_owner,0,46100.0,20300.0,25800.0,0.5597,733800.0,45.6,40.2,1,13700.0,2,0.235,41.9,8.7,moderate
SAARTHI101405,Ritu Bhatt,28,self_employed,1,61300.0,28700.0,32600.0,0.5318,81700.0,63.4,22.3,1,16900.0,1,0.207,51.2,15.7,aggressive
SAARTHI101406,Manish Kulkarni,35,salaried,1,104500.0,37600.0,66900.0,0.6402,1199100.0,73.4,25.6,0,0.0,0,0.397,38.7,1.7,aggressive
SAARTHI101407,Deepak Desai,56,salaried,4,80200.0,61100.0,19100.0,0.2382,1717400.0,40.0,51.3,1,5800.0,1,0.357,49.7,5.5,conservative
SAARTHI101408,Ananya Joshi,22,salaried,1,51800.0,29100.0,22700.0,0.4382,2420900.0,40.6,46.8,1,12300.0,0,0.343,79.6,5.9,moderate
SAARTHI101409,Suresh Desai,33,salaried,4,64200.0,38500.0,25700.0,0.4003,1254200.0,28.4,66.9,1,8000.0,1,0.304,42.1,13.1,moderate
SAARTHI101410,Vikram Bhatt,24,self_employed,0,23700.0,13400.0,10300.0,0.4346,947600.0,58.3,32.8,1,5000.0,3,0.248,52.1,7.7,conservative
SAARTHI101411,Shreya Rao,43,salaried,0,68300.0,26900.0,41400.0,0.6061,633000.0,65.5,30.7,1,10100.0,0,0.239,28.7,17.3,aggressive
SAARTHI101412,Isha Chatterjee,31,salaried,4,33500.0,15600.0,17900.0,0.5343,167700.0,6.2,91.9,1,7500.0,0,0.334,72.1,8.3,moderate
SAARTHI101413,Priya Reddy,52,salaried,1,57800.0,33900.0,23900.0,0.4135,1358000.0,37.1,50.1,0,0.0,0,0.285,26.7,13.3,moderate
SAARTHI101414,Divya Bhatt,44,salaried,0,126000.0,42200.0,83800.0,0.6651,4144600.0,20.7,64.6,1,40400.0,0,0.316,40.1,17.6,aggressive
SAARTHI101415,Karan Chatterjee,52,salaried,2,62800.0,32800.0,30000.0,0.4777,207100.0,48.0,51.0,0,0.0,0,0.311,67.1,2.6,conservative
SAARTHI101416,Divya Bhatt,46,self_employed,0,52900.0,24800.0,28100.0,0.5312,611700.0,20.2,78.0,1,5800.0,0,0.317,25.3,9.5,aggressive
SAARTHI101417,Anjali Gupta,39,self_employed,0,86900.0,42100.0,44800.0,0.5155,2706300.0,18.6,72.6,1,11000.0,0,0.324,63.8,13.5,aggressive
SAARTHI101418,Meera Nair,55,salaried,2,55900.0,34500.0,21400.0,0.3828,1451600.0,67.5,31.2,1,12200.0,0,0.265,2.3,11.0,moderate
SAARTHI101419,Pooja Verma,40,business_owner,2,61300.0,36300.0,25000.0,0.4078,1763900.0,41.7,48.8,1,7400.0,0,0.281,22.8,2.0,moderate
SAARTHI101420,Sneha Bhatt,59,business_owner,2,129600.0,76400.0,53200.0,0.4105,1379900.0,43.8,45.4,1,26200.0,0,0.39,44.7,14.0,moderate
SAARTHI101421,Neha Joshi,60,salaried,2,75100.0,35200.0,39900.0,0.5313,201300.0,53.6,40.2,0,0.0,0,0.455,97.4,10.1,conservative
SAARTHI101422,Pooja Joshi,44,self_employed,0,41700.0,19900.0,21800.0,0.5228,2428400.0,64.4,24.3,1,10800.0,1,0.374,47.7,11.8,moderate
SAARTHI101423,Meera Patel,48,salaried,1,74700.0,26900.0,47800.0,0.6399,1487600.0,36.6,61.7,0,0.0,0,0.03,45.9,9.1,aggressive
SAARTHI101424,Karan Sharma,31,salaried,1,41700.0,26500.0,15200.0,0.3645,328700.0,37.1,58.4,0,0.0,0,0.247,73.0,1.0,conservative
SAARTHI101425,Kavya Desai,53,salaried,1,108200.0,39900.0,68300.0,0.6312,2474700.0,37.2,50.7,1,39900.0,0,0.286,18.5,13.7,aggressive
SAARTHI101426,Manish Patel,48,salaried,2,54000.0,27500.0,26500.0,0.4907,1744100.0,66.6,32.1,1,9200.0,0,0.198,0.0,13.3,aggressive
SAARTHI101427,Priya Gupta,57,business_owner,1,119900.0,45100.0,74800.0,0.6239,1333000.0,43.6,52.1,1,36200.0,0,0.173,80.7,7.9,moderate
SAARTHI101428,Nikhil Kulkarni,32,business_owner,3,122800.0,63800.0,59000.0,0.4805,6526100.0,39.2,51.5,1,18300.0,1,0.26,58.7,1.0,moderate
SAARTHI101429,Rahul Gupta,52,self_employed,4,57100.0,36000.0,21100.0,0.3695,986500.0,52.8,43.5,1,12600.0,0,0.346,37.8,5.4,conservative
SAARTHI101430,Isha Iyer,40,salaried,3,53000.0,28500.0,24500.0,0.4623,646600.0,81.6,11.2,0,0.0,0,0.356,47.0,15.2,moderate
SAARTHI101431,Karan Singh,29,salaried,1,54100.0,32400.0,21700.0,0.4011,334500.0,46.5,40.9,0,0.0,0,0.277,70.1,8.0,moderate
SAARTHI101432,Kavya Singh,28,business_owner,2,40900.0,22900.0,18000.0,0.4401,404700.0,39.6,56.4,1,4800.0,0,0.264,43.4,9.9,aggressive
SAARTHI101433,Nikhil Bhatt,43,salaried,2,64200.0,32000.0,32200.0,0.5016,524800.0,83.9,9.6,1,18700.0,0,0.219,48.2,7.8,moderate
SAARTHI101434,Manish Desai,34,salaried,3,47100.0,27000.0,20100.0,0.4268,1342800.0,71.6,28.1,1,8600.0,0,0.352,91.2,11.1,conservative
SAARTHI101435,Divya Reddy,25,salaried,1,38600.0,23300.0,15300.0,0.3964,1550600.0,68.7,20.7,0,0.0,0,0.35,19.7,2.5,aggressive
SAARTHI101436,Ananya Gupta,38,salaried,0,55400.0,29500.0,25900.0,0.4675,2701700.0,35.0,59.7,1,6600.0,0,0.382,57.0,9.8,aggressive
SAARTHI101437,Rahul Singh,47,salaried,3,63900.0,30800.0,33100.0,0.518,1573400.0,33.0,54.1,0,0.0,0,0.304,17.8,15.8,aggressive
SAARTHI101438,Divya Singh,34,salaried,3,54000.0,28300.0,25700.0,0.4759,2744400.0,8.3,90.4,1,5800.0,0,0.181,79.9,3.7,moderate
SAARTHI101439,Kavya Kulkarni,59,salaried,0,64000.0,31500.0,32500.0,0.5078,80800.0,64.3,24.0,0,0.0,0,0.262,51.3,9.4,moderate
SAARTHI101440,Nikhil Verma,52,salaried,3,58300.0,36000.0,22300.0,0.3825,1092700.0,46.5,41.3,1,9900.0,0,0.39,32.2,15.5,moderate
SAARTHI101441,Aditya Iyer,41,salaried,0,55100.0,19600.0,35500.0,0.6443,1098100.0,9.0,79.4,1,18100.0,0,0.117,9.1,15.5,aggressive
SAARTHI101442,Manish Gupta,58,salaried,3,71700.0,46800.0,24900.0,0.3473,1806200.0,69.0,20.0,0,0.0,0,0.31,40.4,11.9,conservative
SAARTHI101443,Aditya Verma,38,salaried,3,47300.0,23900.0,23400.0,0.4947,329900.0,38.3,58.1,1,12500.0,1,0.321,49.2,11.5,moderate
SAARTHI101444,Deepak Verma,27,business_owner,0,63700.0,36100.0,27600.0,0.4333,541500.0,40.7,53.0,1,5900.0,3,0.485,71.8,13.2,conservative
SAARTHI101445,Pooja Das,23,salaried,3,18600.0,11800.0,6800.0,0.3656,189900.0,14.7,79.5,0,0.0,0,0.261,23.6,7.8,moderate
SAARTHI101446,Ananya Bhatt,58,self_employed,0,64400.0,22400.0,42000.0,0.6522,819400.0,54.8,41.6,1,9800.0,0,0.261,23.8,17.6,aggressive
SAARTHI101447,Isha Kulkarni,59,self_employed,1,72100.0,32300.0,39800.0,0.552,267500.0,55.0,37.6,1,14400.0,0,0.439,33.0,7.6,moderate
SAARTHI101448,Meera Gupta,50,salaried,3,52500.0,28100.0,24400.0,0.4648,1853700.0,44.0,45.5,0,0.0,0,0.247,28.7,3.2,conservative
SAARTHI101449,Arjun Iyer,26,self_employed,1,91500.0,46600.0,44900.0,0.4907,1113400.0,36.6,56.2,0,0.0,0,0.393,33.9,2.1,aggressive
SAARTHI101450,Isha Menon,33,self_employed,4,52900.0,32400.0,20500.0,0.3875,2281200.0,97.5,0.0,1,11700.0,2,0.347,26.5,4.9,conservative
SAARTHI101451,Divya Nair,23,salaried,4,44400.0,23400.0,21000.0,0.473,942900.0,20.9,68.5,1,11900.0,0,0.279,54.7,4.8,moderate
SAARTHI101452,Rahul Das,23,salaried,4,33200.0,16700.0,16500.0,0.497,225700.0,30.6,62.8,1,5300.0,2,0.336,34.4,4.3,moderate
SAARTHI101453,Arjun Chatterjee,31,salaried,0,48000.0,24000.0,24000.0,0.5,696100.0,59.2,34.7,0,0.0,0,0.282,45.2,3.9,aggressive
SAARTHI101454,Kavya Bhatt,44,business_owner,0,53800.0,25600.0,28200.0,0.5242,299500.0,24.7,66.5,1,13700.0,0,0.495,51.2,13.2,moderate
SAARTHI101455,Sneha Iyer,24,self_employed,0,40900.0,18800.0,22100.0,0.5403,163700.0,23.2,70.3,1,12900.0,0,0.103,13.8,5.3,aggressive
SAARTHI101456,Deepak Verma,60,business_owner,2,75700.0,42700.0,33000.0,0.4359,1350300.0,67.6,29.1,0,0.0,0,0.279,59.3,13.1,conservative
SAARTHI101457,Aarav Gupta,39,business_owner,2,63400.0,30700.0,32700.0,0.5158,82800.0,57.1,35.1,1,14600.0,1,0.27,49.3,14.1,moderate
SAARTHI101458,Vikram Das,32,salaried,3,21700.0,13100.0,8600.0,0.3963,915400.0,54.7,35.2,1,3100.0,1,0.298,51.7,24.6,moderate
SAARTHI101459,Suresh Verma,42,self_employed,1,44300.0,32000.0,12300.0,0.2777,240700.0,48.6,46.0,0,0.0,0,0.426,46.5,7.7,conservative
SAARTHI101460,Aditya Nair,52,salaried,0,104600.0,58100.0,46500.0,0.4446,1317500.0,31.2,64.6,0,0.0,0,0.263,40.2,10.0,moderate
SAARTHI101461,Manish Reddy,34,self_employed,3,72600.0,40600.0,32000.0,0.4408,1137200.0,39.9,56.8,0,0.0,0,0.348,47.4,4.7,moderate
SAARTHI101462,Kavya Verma,23,salaried,3,73600.0,39600.0,34000.0,0.462,1076400.0,43.4,51.2,1,7300.0,0,0.322,47.9,2.2,moderate
SAARTHI101463,Aarav Desai,23,salaried,3,75800.0,24800.0,51000.0,0.6728,1627900.0,61.9,34.4,0,0.0,0,0.345,15.6,6.7,aggressive
SAARTHI101464,Karan Kulkarni,55,self_employed,1,88200.0,52100.0,36100.0,0.4093,1725700.0,53.5,35.1,0,0.0,0,0.296,81.5,5.7,conservative
SAARTHI101465,Shreya Menon,26,self_employed,2,38200.0,23300.0,14900.0,0.3901,1083400.0,26.4,64.0,0,0.0,0,0.34,31.9,2.7,moderate
SAARTHI101466,Divya Bhatt,46,salaried,4,46800.0,27200.0,19600.0,0.4188,2689400.0,60.8,34.9,1,8600.0,0,0.296,48.1,10.0,moderate
SAARTHI101467,Ritu Reddy,36,salaried,3,79800.0,36400.0,43400.0,0.5439,465000.0,11.4,73.7,1,19500.0,0,0.2,69.8,2.8,moderate
SAARTHI101468,Shreya Kulkarni,52,salaried,4,68300.0,35900.0,32400.0,0.4744,95200.0,38.6,51.7,0,0.0,0,0.443,38.0,12.0,moderate
SAARTHI101469,Aarav Rao,24,business_owner,2,156400.0,90700.0,65700.0,0.4201,2666500.0,22.2,75.7,1,39300.0,0,0.238,51.8,14.9,aggressive
SAARTHI101470,Aarav Gupta,57,salaried,0,65600.0,29000.0,36600.0,0.5579,534300.0,27.9,59.7,1,13200.0,0,0.243,0.0,5.8,aggressive
SAARTHI101471,Pooja Rao,49,salaried,3,121800.0,78800.0,43000.0,0.353,2504300.0,83.5,5.2,1,11000.0,0,0.24,4.3,17.6,moderate
SAARTHI101472,Sneha Das,39,salaried,2,52700.0,28900.0,23800.0,0.4516,556600.0,15.6,76.9,1,6100.0,0,0.338,45.4,12.2,moderate
SAARTHI101473,Rohit Singh,30,salaried,0,80400.0,43200.0,37200.0,0.4627,2680200.0,28.6,67.9,1,15000.0,1,0.258,49.9,10.6,aggressive
SAARTHI101474,Arjun Bhatt,60,salaried,0,120300.0,58100.0,62200.0,0.517,853200.0,55.2,32.6,1,22000.0,0,0.429,69.0,1.0,conservative
SAARTHI101475,Neha Patel,33,salaried,1,35200.0,20000.0,15200.0,0.4318,1291700.0,35.6,62.5,1,8600.0,0,0.353,64.0,1.0,moderate
SAARTHI101476,Karan Bhatt,41,self_employed,0,51800.0,14500.0,37300.0,0.7201,1048900.0,48.1,45.6,1,15100.0,0,0.237,5.6,20.4,aggressive
SAARTHI101477,Suresh Kulkarni,37,business_owner,3,48400.0,22900.0,25500.0,0.5269,816700.0,73.6,14.1,1,9700.0,0,0.209,72.4,17.1,moderate
SAARTHI101478,Divya Patel,30,business_owner,3,37800.0,20900.0,16900.0,0.4471,1367300.0,58.1,29.9,1,9200.0,0,0.293,19.9,18.8,aggressive
SAARTHI101479,Nikhil Joshi,38,salaried,1,68600.0,40600.0,28000.0,0.4082,2296200.0,35.6,55.0,1,14500.0,1,0.356,65.8,21.5,aggressive
SAARTHI101480,Rohit Verma,27,salaried,0,41200.0,25500.0,15700.0,0.3811,620200.0,42.3,57.6,1,7600.0,1,0.309,37.4,19.2,aggressive
SAARTHI101481,Karan Das,22,self_employed,0,43100.0,18800.0,24300.0,0.5638,327000.0,55.6,39.4,1,10000.0,0,0.273,100.0,12.4,aggressive
SAARTHI101482,Vikram Verma,33,self_employed,4,64500.0,37100.0,27400.0,0.4248,765200.0,57.7,29.5,1,8100.0,0,0.214,33.5,12.0,moderate
SAARTHI101483,Aditya Gupta,26,salaried,1,21000.0,6700.0,14300.0,0.681,735800.0,45.4,43.8,1,6100.0,0,0.47,39.8,6.3,aggressive
SAARTHI101484,Priya Nair,38,self_employed,0,90300.0,47700.0,42600.0,0.4718,1513000.0,52.2,35.6,0,0.0,0,0.281,49.0,12.4,aggressive
SAARTHI101485,Anjali Verma,55,self_employed,3,67200.0,36000.0,31200.0,0.4643,52000.0,52.2,46.9,1,12900.0,1,0.177,40.4,13.7,conservative
SAARTHI101486,Meera Bhatt,28,self_employed,4,59200.0,53100.0,6100.0,0.103,134900.0,43.2,42.7,0,0.0,0,0.258,31.0,13.2,conservative
SAARTHI101487,Aarav Bhatt,22,self_employed,0,55700.0,21400.0,34300.0,0.6158,864000.0,32.9,63.7,0,0.0,0,0.247,91.2,10.2,aggressive
SAARTHI101488,Manish Sharma,26,salaried,4,78000.0,63900.0,14100.0,0.1808,1930400.0,59.9,35.1,0,0.0,0,0.518,37.9,1.0,conservative
SAARTHI101489,Isha Verma,41,salaried,3,55400.0,36100.0,19300.0,0.3484,1344500.0,50.8,36.6,0,0.0,0,0.302,33.8,1.0,conservative
SAARTHI101490,Isha Desai,32,salaried,1,24400.0,9800.0,14600.0,0.5984,573300.0,3.4,90.5,1,7900.0,0,0.247,40.6,13.3,aggressive
SAARTHI101491,Suresh Sharma,41,salaried,3,58300.0,35300.0,23000.0,0.3945,445900.0,28.5,61.9,0,0.0,0,0.387,51.4,6.2,conservative
SAARTHI101492,Neha Desai,23,business_owner,2,56000.0,34100.0,21900.0,0.3911,1943700.0,35.4,56.3,0,0.0,0,0.394,32.1,13.8,aggressive
SAARTHI101493,Pooja Menon,34,salaried,3,36000.0,20300.0,15700.0,0.4361,738100.0,41.0,46.0,0,0.0,0,0.364,67.3,1.9,conservative
SAARTHI101494,Pooja Das,37,salaried,0,56400.0,29600.0,26800.0,0.4752,2038600.0,69.1,28.6,0,0.0,0,0.317,48.9,19.2,aggressive
SAARTHI101495,Sneha Sharma,38,self_employed,1,50900.0,28900.0,22000.0,0.4322,3493600.0,100.0,0.0,1,10900.0,0,0.206,46.8,4.8,moderate
SAARTHI101496,Ananya Nair,43,self_employed,3,42900.0,27400.0,15500.0,0.3613,2271100.0,0.0,90.5,1,3600.0,1,0.248,60.1,18.1,conservative
SAARTHI101497,Ritu Kulkarni,52,self_employed,4,85400.0,53700.0,31700.0,0.3712,747900.0,51.1,36.2,0,0.0,0,0.171,28.9,1.0,conservative
SAARTHI101498,Sneha Nair,40,salaried,0,47300.0,16300.0,31000.0,0.6554,352200.0,46.4,39.8,1,7000.0,0,0.252,29.0,14.6,aggressive
SAARTHI101499,Aarav Bhatt,54,business_owner,1,77800.0,38000.0,39800.0,0.5116,2247300.0,41.4,52.6,1,12400.0,1,0.255,44.3,4.8,moderate
